BTC,BTCVOL,LTC,LTCVOL,ETH,ETHVOL,,
2490.494927,679.8639216,41.165061,6167.499003,296.5609282,2080.387185,,
2504.041861,507.4047896,41.732389,2007.849145,298.1417171,1474.788878,,
2521.713689,334.9588811,41.953244,3611.601328,302.6325335,1529.281831,,
2494.541524,1767.673648,40.992285,15298.50366,298.0270051,9190.44248,,
2507.554487,1640.402247,41.621084,7425.501058,301.6695392,4921.274175,,
2534.515456,1964.185815,41.930597,14618.20224,305.1442479,3346.404908,,
2585.412458,539.1592552,42.67019,3320.106938,310.593613,1804.201395,,
2582.111948,1075.772216,42.839347,10888.01471,310.7771857,1948.943148,,
2587.48523,1038.768147,42.615042,5154.178861,308.8517463,1400.775973,,
2563.610707,1631.02661,42.442426,9295.086301,308.8074449,7312.37471,,
2596.283995,2322.4571,43.071014,27911.4558,310.0861648,7302.650517,,
2669.239503,182.0225638,44.423145,1078.754682,319.5614766,1300.575328,,
2672.842051,200.4087084,44.524671,1095.413134,320.2917872,1277.121572,,
2661.801145,363.1646097,44.247742,1133.427684,321.0649669,938.7681219,,
2665.562916,315.7037109,44.412204,12929.067,321.4030261,689.8071113,,
2675.085854,182.3211642,44.137524,3915.193903,323.3344556,677.7508247,,
2670.426318,343.6182755,44.114338,3869.062875,321.5590259,4622.996688,,
2687.750252,359.4280845,44.28438,4822.268596,323.401524,965.9992519,,
2686.544325,295.88862,44.801246,2347.336054,325.0600619,723.2872933,,
2676.927432,192.855872,44.479003,2870.333931,325.6511684,221.6629794,,
2680.359102,177.0851558,44.807498,4517.833472,325.3667259,332.9027351,,
2679.8397,155.656417,44.931535,2344.792878,325.3137742,444.5672883,,
2678.407998,165.638418,45.083418,1447.034997,326.6278795,1044.62998,,
2675.105035,333.9697984,45.306981,2300.936971,325.00026,584.253756,,
2674.217569,743.9254526,45.509427,1878.826726,324.6738168,1083.05414,,
2693.075771,113.1839549,45.620216,915.976747,325.9170208,736.2734522,,
2688.341039,733.807423,45.551654,1208.16958,325.0607584,711.0222666,,
2703.935554,260.8578452,45.4486,557.197152,324.8909811,469.5377386,,
2702.465246,226.9710562,45.438928,1103.188051,323.2920644,1100.985643,,
2703.570281,281.3641481,45.397843,1099.79643,322.8683064,600.3998384,,
2717.440862,668.4680955,45.468226,579.521683,323.2899333,1319.090361,,
2705.596158,268.8478325,45.522119,4670.650936,324.6586346,773.0624484,,
2707.473651,518.1053249,45.894617,7959.696689,325.8927512,895.5371987,,
2699.545792,575.4116462,45.688368,714.343389,326.7433059,1421.291903,,
2685.729159,300.7653174,45.758568,734.685877,327.2846573,811.7090636,,
2679.840162,281.8639046,45.508487,1264.011545,324.2217492,3418.13358,,
2684.319982,257.0607857,45.679855,898.101728,328.7987702,937.8293157,,
2678.201362,297.763496,45.323809,2851.779747,327.7504792,944.5008092,,
2659.60366,293.2123082,45.424394,839.23511,328.3218358,1133.726021,,
2663.860316,401.2500934,45.402653,3792.539254,327.4175873,3382.706224,,
2679.875862,102.9123223,45.933496,2566.852598,324.4015766,940.7239522,,
2674.002364,292.4618088,46.096692,3231.939863,324.3710219,1516.948416,,
2685.87289,180.9202575,46.001257,3003.857383,325.2678207,1524.854026,,
2690.920768,169.7815347,45.570815,1823.49854,323.6497756,1277.318287,,
2688.020713,189.3181916,45.636185,882.851186,321.5438159,1352.749975,,
2701.221874,290.5736499,45.808811,2545.753347,321.3124759,1654.785791,,
2694.355149,193.7835813,45.505059,9395.613104,320.8562291,560.1905823,,
2694.160126,495.4669337,46.012442,7076.389319,321.520803,1683.684624,,
2662.872088,456.2134773,45.662945,2267.987855,318.7020169,3454.968212,,
2679.527462,358.855103,45.813953,3182.778155,315.1834566,1337.718434,,
2650.196664,1469.729764,45.789201,3478.553861,309.3979391,6913.562686,,
2662.743361,1128.883952,45.572946,3156.119294,310.3990572,10661.64181,,
2676.885667,1211.231758,45.587003,7190.500481,314.4214976,16739.56143,,
2691.075884,371.1345666,45.862713,1831.197376,321.5302065,4045.228482,,
2696.473331,418.9472856,46.231618,4352.883716,326.9617522,2931.88403,,
2698.829916,632.0459793,46.030778,5998.071328,325.6655381,2882.265781,,
2687.840164,1178.275166,46.783994,21670.98871,324.2085497,3158.656266,,
2679.171744,880.8058589,46.288786,23565.91102,323.3815586,4092.019384,,
2661.255942,678.9749003,45.515535,4934.278747,322.6526662,2633.978701,,
2636.550914,491.1923006,45.066875,2627.083413,322.733214,2599.338694,,
2636.453077,262.7378947,45.140766,6198.689467,321.3619584,2557.193169,,
2636.332178,457.0214468,45.052366,4507.904936,319.2069565,2705.3809,,
2605.161836,528.1757777,44.140597,4657.778425,313.7399685,1381.329896,,
2602.090484,472.3793703,44.719114,9954.577893,309.1483843,2345.528008,,
2601.590178,450.6886352,43.894929,1218.448969,311.0334016,2001.858661,,
2606.252777,385.8990852,43.624415,2900.796723,312.7477373,4125.191537,,
2577.595198,698.6546529,42.768735,2806.63474,313.6877478,1788.904991,,
2587.050293,852.3063758,43.273061,3227.835101,309.0404157,5426.029573,,
2617.484277,321.9051289,44.022703,767.462925,318.0492539,2777.486397,,
2611.378008,407.287674,44.028006,5685.226592,321.3511736,4284.44571,,
2607.281609,612.6375162,43.33778,4093.553075,319.3829768,5135.543132,,
2629.641592,449.9991167,43.443671,4626.639974,324.0677479,6276.876089,,
2612.400153,760.910897,43.063498,7452.89328,315.25757,12431.06488,,
2595.472908,1052.929666,42.765348,18158.783,303.2066484,5441.327444,,
2611.155566,2838.784258,43.359808,26898.94301,297.976715,12681.16786,,
2649.522175,1182.582404,43.995062,4162.588805,295.1538198,14205.75484,,
2663.760344,1281.681083,44.395845,5267.813949,302.4353343,20069.13923,,
2675.929805,701.8800906,45.408269,2448.26293,308.8748837,8976.536217,,
2668.079035,742.5049132,45.316175,2684.611334,306.0194557,8319.561829,,
2685.499623,1026.772606,45.919128,12728.04045,311.4532833,7552.595695,,
2659.526523,1213.666143,46.245193,10956.98931,315.2508768,9413.457717,,
2690.114049,1090.277676,46.009702,12595.3238,321.8213737,13091.31543,,
2700.93183,1495.970255,44.993447,23616.78867,331.6347093,5178.662925,,
2707.015828,833.1623174,43.675083,2660.771265,330.6648662,6269.794526,,
2695.087867,586.4671467,43.194631,2425.736725,327.2632436,5978.140891,,
2670.494397,689.5985151,42.598446,3573.051782,327.9450103,5286.696193,,
2691.080608,780.3766164,43.055714,4865.942941,326.0455816,6617.017129,,
2717.624447,634.2080788,43.643466,2608.816356,329.4740521,3463.358537,,
2681.302104,898.549506,42.850144,4651.419876,332.5365067,6125.267073,,
2663.069954,2852.740015,42.335662,36137.15733,330.8043126,6136.69832,,
2725.229205,631.3787333,44.19026,14712.73613,337.8101476,2177.546711,,
2750.68853,548.1905279,44.44615,13181.89537,342.7275566,2847.290348,,
2728.301471,649.554913,44.855599,3177.822061,336.8847905,5339.316792,,
2719.492608,522.8252203,45.30119,2593.079321,341.2762599,4144.457788,,
2702.449219,631.192377,45.084546,848.989334,339.6558985,7281.583189,,
2700.157268,886.7578423,45.319212,4263.340207,344.49248,4956.738573,,
2720.723067,772.1382315,45.888525,2637.117365,344.5660735,6917.544368,,
2727.066714,1401.297745,46.067478,12681.0286,348.7867264,7643.572971,,
2751.866463,1064.495638,44.735079,5360.098138,344.8467856,10561.91895,,
2751.106988,1163.576143,44.412349,5885.974676,339.7137946,8617.354771,,
2752.39396,2048.876545,44.36965,13846.33952,346.2765053,8687.886691,,
2732.418847,5101.587221,44.023808,28057.39395,344.1015387,27076.8364,,
2681.065098,1000.328067,44.881838,8003.614369,358.3358328,5422.761328,,
2643.110256,566.2034003,45.463453,10570.47768,362.5712313,2064.508458,,
2652.07687,612.9670423,45.18248,27906.41937,364.2556696,708.191946,,
2645.100533,1093.257345,45.281936,27595.80691,363.8943461,857.3781298,,
2625.852099,481.5505104,46.394537,4743.589966,362.082916,1082.377715,,
2618.106746,716.6663919,46.261134,3515.69917,362.0052406,2061.647418,,
2592.071929,493.5577059,46.573876,9652.83543,360.023981,856.541172,,
2581.544712,241.1421393,46.560436,4674.490345,359.9491365,584.6643849,,
2580.049127,385.3552843,46.360566,3354.007867,360.8590422,334.6093536,,
2595.850046,222.9888285,46.907024,4980.664474,362.2774116,1032.492597,,
2600.128318,160.4170788,47.271439,1391.64448,361.0097046,709.3415054,,
2594.608543,212.0196529,47.54224,3181.03253,361.8542602,540.5635216,,
2594.962602,273.2697662,48.073197,7269.889684,363.5126688,1551.363501,,
2593.336219,349.6426215,47.374315,2111.468393,363.4991233,1433.836226,,
2596.301859,302.7141144,47.357701,4866.908115,363.3215281,2880.959494,,
2607.983299,270.7455237,47.138436,4808.946824,360.0020025,1946.74261,,
2603.869872,223.9411763,47.062389,3449.479595,358.5839609,1001.291395,,
2602.012338,1386.578035,46.828517,5774.302288,357.2446203,3665.930675,,
2576.330551,489.6874554,47.322725,5811.212282,355.1220164,1887.454289,,
2565.02817,229.9976924,47.491264,8122.044537,354.7793921,948.2131067,,
2548.677048,543.7553296,47.204487,9037.101466,354.7326756,1247.201129,,
2555.843066,450.8293903,45.890108,21245.95787,353.2183931,1465.093627,,
2553.940863,793.6388437,45.694446,16161.39012,352.8314961,8617.454678,,
2581.081318,491.0634659,46.169862,7941.673857,359.1290512,1031.997638,,
2574.70782,449.4600765,46.446602,6017.368964,359.1007074,1726.918968,,
2550.742082,691.6115271,46.687947,10893.8887,355.8143809,820.8182398,,
2539.632554,1002.450722,46.576227,81298.00571,356.4259375,1090.290527,,
2551.350704,808.2159108,48.68568,88197.57344,354.3472101,2114.319414,,
2532.335891,655.5407569,46.959772,13421.82252,355.2235588,5828.311228,,
2522.73417,750.9057458,46.501458,14969.96143,349.3744024,2604.155385,,
2496.304169,943.4440449,45.578074,13856.32644,348.6535039,3242.600251,,
2522.208814,343.9299372,46.388186,8245.364108,352.4073597,1505.645473,,
2529.086074,871.7095967,46.752853,23066.25675,351.2878697,5127.707266,,
2564.364149,385.2199196,46.497891,7767.223464,358.0177961,881.499846,,
2570.084311,584.4453906,46.889174,39643.62295,358.4003745,2071.092502,,
2567.861726,791.0936825,45.888139,41739.0778,357.6222356,1627.250654,,
2549.71446,369.4633071,43.806994,9355.131482,357.2013391,896.7195505,,
2533.388001,107.8741267,42.757795,991.623754,356.4370107,411.9219838,,
2542.893852,384.4515455,43.17273,3810.552072,356.5622796,1029.042241,,
2509.974953,402.9533912,42.44231,4195.998446,351.900693,1167.000653,,
2507.712828,505.3904369,42.686143,9783.802364,352.4831663,641.8706969,,
2503.447728,671.6702082,43.596284,10911.78005,351.9020715,1880.066294,,
2491.417505,292.0320528,42.873234,8974.115916,347.848765,1148.946277,,
2460.510826,427.5652948,41.638897,6377.033671,344.2040281,1395.064418,,
2463.411285,873.4436282,41.490385,26569.26077,343.772237,4583.07531,,
2441.345912,812.5473146,40.00449,18369.76793,340.7445243,3928.33849,,
2469.302552,1102.939327,40.840002,10853.64745,344.8545644,6489.865614,,
2496.046782,870.3975346,41.762754,7057.663705,350.1293229,6256.566478,,
2531.540547,287.0616537,42.582883,3504.20125,356.4398305,2159.966283,,
2538.689006,453.7050321,42.565947,6572.290037,359.1148878,2118.459925,,
2523.168786,531.4702878,42.982907,8879.350368,354.8265657,3952.924505,,
2508.621876,873.0765543,42.047461,16336.2706,354.1599,5104.828014,,
2530.651576,821.9639612,42.844882,11939.41703,359.9474199,3104.353866,,
2563.59388,271.313692,44.042286,12492.95509,366.5973422,881.1803361,,
2553.855802,625.2241765,44.598511,33362.83993,367.398137,3582.867435,,
2554.403224,797.2458689,43.517374,13594.27827,361.3747266,1333.51057,,
2532.658245,533.4976004,42.311086,18392.79487,360.2652259,1854.716398,,
2493.009667,1871.901563,41.019004,29978.62749,354.4722129,5310.703327,,
2516.939293,3764.984634,40.373566,35207.93453,357.8660723,13478.06133,,
2594.631299,844.0115671,42.038173,15781.59823,370.2279279,3072.041416,,
2614.392925,502.6784109,42.75996,16812.29071,375.5260818,3154.240143,,
2626.310539,787.387978,43.905803,12553.4175,372.010064,1464.074923,,
2624.113887,292.0396949,44.676547,6003.905818,369.8713626,1177.046833,,
2621.024688,264.5304271,44.383979,3203.961136,368.0941183,1726.996413,,
2604.624916,792.7248388,44.490189,11942.50746,365.1170267,1365.821718,,
2588.250005,1293.803282,43.467336,51893.54694,363.4268132,2357.875135,,
2620.708063,870.7175331,45.799319,32820.98499,363.4941737,1943.864452,,
2629.619341,414.0546939,46.189814,13738.02085,363.7625961,3244.20681,,
2613.225102,397.4135559,45.855195,13426.47727,360.3633756,3077.81488,,
2605.54487,713.83111,44.827066,22941.9151,361.1159952,2138.025949,,
2611.214148,856.3506735,44.620714,20790.63397,361.7045325,1946.280711,,
2614.903999,737.519593,46.104823,51141.57016,361.9165538,2619.909027,,
2596.978744,1554.602967,45.051631,42117.63664,359.3141391,5056.309849,,
2572.255916,1418.189608,43.203422,42810.99259,355.0833011,7259.838606,,
2555.220197,1173.879013,41.897107,86290.13638,354.3087106,1933.457932,,
2522.062915,365.9496126,38.645568,14508.04475,353.0493668,1456.080327,,
2522.93431,631.9814112,38.649163,18466.51134,353.5855733,2457.827248,,
2531.995001,575.3960331,38.045489,25895.31887,354.7300508,2494.42891,,
2533.508634,564.242147,37.743435,10107.30871,353.8192264,2036.880004,,
2522.615973,1098.984618,37.588823,13435.64154,350.7563234,7718.778882,,
2491.204438,987.4256669,37.282435,12258.08994,347.6692072,1988.472813,,
2468.858975,280.1533636,38.183121,5216.254568,348.1368149,785.8569064,,
2453.775113,334.6100504,37.946134,24316.24745,347.5039481,1041.289881,,
2454.320608,463.9124139,38.404337,49975.23313,348.5594338,988.4756844,,
2446.922309,432.1296654,37.147431,13951.76714,346.0937848,689.122234,,
2434.149935,339.0409289,36.662028,16499.80833,344.4172855,1595.204711,,
2411.377415,360.7381341,36.467374,15565.96325,338.9287474,1191.71965,,
2381.369723,508.4248831,35.557969,31587.07749,335.3476541,2355.489204,,
2389.949671,912.8105775,35.639571,73902.39024,337.188043,3833.36373,,
2416.279608,644.6324214,33.870403,72133.09358,342.978841,2963.192972,,
2427.747963,347.2765688,32.896201,8403.496524,347.6125881,1998.361062,,
2402.902019,1036.524738,32.113016,5516.844337,344.2092112,1831.502829,,
2438.271341,564.9880644,32.187073,16505.71734,346.0782673,2868.483805,,
2460.687854,918.1305009,32.839977,19951.98631,351.4693913,2144.603736,,
2451.903414,1353.510719,32.358629,27302.69151,351.5086627,3871.886142,,
2443.824601,878.3766244,31.817488,10199.03371,351.5985777,3891.032956,,
2440.709617,724.5561783,31.262325,9238.718994,350.72687,2235.811599,,
2431.642948,1692.451516,31.36241,23865.71917,349.7412653,8318.443834,,
2387.256637,999.2742477,30.198082,10418.20867,342.0566012,5462.549504,,
2397.180033,1136.371869,29.507737,5526.163513,344.6696481,5642.320005,,
2355.454055,1758.840412,29.027714,6008.806631,335.5704478,5891.112163,,
2367.747289,1279.831518,29.124869,2920.47167,336.9204987,3882.833991,,
2392.904426,1540.513484,29.213072,4730.159094,343.0641998,6702.002491,,
2432.718933,661.2194934,29.963492,3478.589445,345.466296,5808.513144,,
2425.692261,560.4946419,29.834104,12139.94823,344.0448776,3666.24016,,
2393.794602,605.4450913,29.577298,8207.373015,336.1677883,2635.253753,,
2404.940678,938.037962,29.840052,14153.2896,335.6012883,6238.123888,,
2400.216566,1115.829172,29.431484,8204.587174,336.7124732,2942.062972,,
2369.535861,411.4378753,28.335447,6563.3588,331.0988262,2459.706296,,
2360.857331,537.7755011,28.333525,5697.097189,330.2217588,3654.054793,,
2319.401836,461.71209,27.686368,3617.913596,325.2354018,2069.577558,,
2283.970205,1150.679846,27.54002,8653.979494,313.6143926,3564.018657,,
2321.449673,849.7939681,27.852426,4158.744808,319.1156562,5623.573581,,
2332.312746,877.0411048,28.21287,4013.990864,328.1523806,6278.119551,,
2379.098595,1981.34799,28.459215,6331.877205,335.5857798,9352.231091,,
2360.267263,1547.876762,28.687891,4116.13965,328.9899331,7685.675952,,
2349.36745,1646.081511,28.518397,4614.155325,327.2381863,8044.980536,,
2322.347084,2298.886477,28.381991,10074.88655,321.1209673,14911.18813,,
2270.117456,1783.982012,27.968364,6405.838297,308.159119,8645.944283,,
2212.29935,1911.219829,27.287237,9572.592304,299.5612358,13855.11372,,
2250.092578,1941.869166,27.383551,16948.39331,302.658406,18526.40906,,
2264.347223,3037.825836,26.763924,8197.313062,310.8823983,15823.32102,,
2164.701289,3711.032466,25.6189,9550.147151,289.969262,23505.59964,,
2148.363836,4458.76668,25.023305,16294.33723,282.4566563,22444.38579,,
2132.042128,4720.955078,25.180979,13444.12156,282.7701696,31346.9525,,
2288.022025,1973.400617,26.510206,4975.769072,306.7781345,10027.80695,,
2214.791191,2751.333413,25.868802,6708.770601,294.5135928,22501.98098,,
2261.112146,1632.849003,26.074341,2813.427515,304.8924615,12948.68807,,
2327.211667,1130.410925,26.954451,4462.923022,318.8006025,6161.964094,,
2352.57482,1411.824969,27.23788,1236.049959,328.7622952,5444.304864,,
2326.541368,2441.536605,26.925542,5740.336352,325.0135644,15080.8414,,
2195.408539,6661.938214,25.730169,18539.53485,295.724698,39297.87918,,
2280.779692,3183.699181,26.469281,5781.641364,313.1767994,22010.2433,,
2355.434793,1467.551438,26.916135,7967.258018,323.2088928,4193.058332,,
2409.786362,559.4330329,27.916085,4291.870076,333.4929339,2959.947688,,
2446.042761,546.5426805,28.451708,9000.297654,341.4943368,2909.751506,,
2415.126256,1556.550877,28.096134,7058.253,334.8379055,5189.348798,,
2360.904298,1448.474635,28.175078,13238.12307,328.0675957,5850.579686,,
2398.089773,1482.341418,28.234164,8022.016306,335.844413,4231.176362,,
2351.514797,4644.209664,27.8893,28701.78425,327.170422,19168.42373,,
2415.232014,2703.811523,28.056039,6814.414936,335.2985431,9507.56824,,
2477.8414,871.0329633,28.215205,2558.098982,349.3199389,2141.254048,,
2484.28936,1092.3101,28.238692,3345.107752,351.6783378,3110.918283,,
2497.067643,1221.746848,28.353471,6971.417275,354.6828431,5685.290862,,
2443.481458,1839.049151,27.709437,6508.263537,341.8925373,9758.090344,,
2456.982793,2127.049593,27.622271,14895.22678,346.6546335,11459.01023,,
2525.137147,1525.923606,28.146828,8504.309074,354.8624494,7478.430143,,
2485.552827,3439.254026,27.846819,16796.26507,345.0669528,16034.28281,,
2546.360516,6517.184911,28.201586,31692.60934,339.8946704,48616.27419,,
2648.120155,1004.750531,29.405825,7013.023349,367.7208272,6375.008396,,
2661.535654,284.621567,29.767781,4324.458193,374.179942,1153.717093,,
2662.546893,209.7967933,30.041892,704.674168,375.7312713,802.8091767,,
2659.408462,475.7450842,29.793324,2922.455572,373.2117986,1696.65613,,
2639.114662,693.8358483,29.284855,7686.022738,367.6261179,2911.698227,,
2660.339016,957.2345929,29.82909,6220.704192,372.2641987,2492.653382,,
2710.003558,911.2826264,30.61222,2525.872511,377.5324597,1626.292358,,
2693.305879,335.0507201,30.501891,6290.868984,379.9455691,2318.134296,,
2686.954138,445.6638858,30.302524,6964.798851,380.727558,1049.503167,,
2693.490174,474.209226,30.74813,4559.15849,380.6501828,3803.517709,,
2708.690734,330.7813801,30.859586,6792.883051,379.0347464,1052.902245,,
2695.860444,688.9308243,30.596569,8674.061855,378.8790999,5732.421379,,
2676.058285,440.3620072,30.321369,8592.697881,382.3484571,2040.249185,,
2680.687664,529.6014638,29.808294,2745.863244,381.5989353,3493.008235,,
2691.765734,829.7758173,29.815004,4179.231761,381.9982802,5227.948631,,
2690.967941,785.9484464,29.662847,9501.068978,385.47395,4210.751102,,
2685.765492,1176.140589,29.685229,3146.083904,391.312625,7005.892295,,
2704.361169,1700.514192,29.958754,14886.10629,386.5577441,9158.176831,,
2685.353466,2059.251519,29.59021,5508.244092,379.525298,4226.722623,,
2717.755141,1721.143427,29.377889,8548.569264,382.2156614,6860.718439,,
2689.978654,959.035915,29.058629,5940.02547,378.5881335,2498.497348,,
2655.928475,987.3745645,28.53382,2774.106966,375.2009922,3608.669886,,
2658.671082,923.4076488,28.464672,4366.508651,369.4687557,1910.940455,,
2652.399231,1069.646775,28.296846,4079.472257,366.2618531,3820.638799,,
2628.365326,591.6473118,27.968283,3068.413862,363.4712764,3358.947266,,
2590.166343,824.9030864,27.718413,3125.663811,359.9649785,2302.013446,,
2615.757495,808.6390369,28.051253,1599.598831,357.2069605,3968.155277,,
2644.621104,935.7384051,28.255221,4224.900339,356.8202643,9082.664997,,
2664.526042,983.6182489,28.549435,2900.349713,362.3815595,14677.84798,,
2640.57366,943.6312816,28.483947,4757.633584,372.3758477,1691.917999,,
2641.829276,702.9874734,28.317127,3198.351096,372.3509777,2349.504796,,
2600.832919,334.2114179,28.023926,1684.824406,370.0101022,3681.238855,,
2572.871637,425.4137579,27.711267,1777.517705,376.6522638,2300.257079,,
2550.430742,608.6018324,27.528777,1201.688348,370.0897299,4420.605153,,
2571.123212,678.55935,27.735836,1544.128917,378.0873983,4179.806851,,
2587.143862,1707.635806,28.307799,13045.43133,381.0400397,17313.10314,,
2592.91463,877.7100417,28.242567,4187.11704,381.7627791,5530.488915,,
2582.023294,1514.206553,27.994303,3392.597154,377.4776695,6534.715037,,
2551.94068,1650.984493,27.759123,3424.9872,363.1041169,6899.510349,,
2579.057055,1741.355493,27.896369,4711.566472,368.2244196,9388.644238,,
2516.674745,2743.899518,27.195149,10390.67562,349.8190428,15558.34622,,
2438.89688,2861.839348,26.493681,4803.889319,324.2921092,14452.79609,,
2493.238054,2629.014321,26.765868,16808.09257,341.2421255,15811.56199,,
2449.937815,7399.486622,25.115894,47692.21909,323.5392229,53415.94098,,
2568.928518,4581.786773,27.411852,16398.33163,358.627615,15147.14052,,
2637.085356,2321.270699,27.765177,13303.2877,369.8935424,10163.32965,,
2691.133096,1814.774171,28.573946,8619.9951,378.0427566,7473.541897,,
2683.224902,2088.926548,28.327262,15623.36748,383.1545194,11173.00763,,
2685.048018,2435.80127,28.265547,16435.15202,375.698175,18269.4456,,
2640.746177,3379.57318,26.634746,79069.7606,362.0281197,27368.39693,,
2729.941138,3822.268727,27.321496,56954.80343,377.4092862,47964.64986,,
2825.854444,833.1956451,30.419712,7257.13765,375.2175905,17931.14248,,
2852.294107,1004.779928,30.924053,4826.045014,363.3120261,11572.99483,,
2865.233079,1324.596588,31.100828,10651.71299,356.4928541,15580.05482,,
2871.966796,1700.003432,31.029681,9518.224687,352.1753521,4992.396743,,
2920.233325,744.8521993,31.390028,14889.01345,348.7952698,12099.28125,,
2937.127635,260.8214823,32.013496,5219.757929,342.305596,1812.511991,,
2931.772912,416.3894564,32.281791,5118.851676,343.5201086,2865.55646,,
2935.352265,574.9738129,32.224131,7557.772837,340.8176071,6816.597245,,
2951.200503,186.0211059,32.643403,5684.733568,336.3129467,886.2253405,,
2945.585967,301.4601401,32.757625,18176.11973,336.1173079,1980.751665,,
2934.375041,412.7043979,33.216424,9576.619636,337.4350963,6074.408482,,
2928.854322,446.0924534,33.565398,27316.57934,341.094217,4163.714902,,
2944.309749,855.3897651,33.402888,31763.90271,343.4869546,3043.40673,,
2925.865257,676.0579934,32.408895,10670.20485,344.9450791,4157.448206,,
2927.797983,734.4960079,31.988282,1401.703124,343.7071141,5331.195561,,
2925.16425,696.8488086,31.962602,4261.163292,344.3218101,8866.6082,,
2936.938006,681.7002225,32.049334,12324.75416,338.2995244,5123.671249,,
2954.866908,1131.079489,31.769523,10365.80727,336.4917352,7473.622646,,
2947.768436,4948.876946,31.817935,19946.29228,333.3980032,7406.395287,,
2878.128365,1540.179793,31.551787,31060.08541,336.9320971,15358.86416,,
2858.079051,871.657336,31.705662,61050.20309,325.7899255,7259.091739,,
2834.072857,354.9409037,30.340259,23055.07676,333.7042522,1748.214628,,
2830.836596,797.7179836,29.291793,3016.476737,336.4672949,2674.744688,,
2817.725426,367.9852488,29.056341,1724.583028,332.7103126,6564.760178,,
2822.914358,456.8510924,29.196981,1972.559599,338.1801821,5380.002379,,
2814.969909,435.8810418,29.11549,2680.792383,341.454112,7592.70006,,
2819.91558,139.0610663,29.431695,2053.490882,337.6212129,3776.069799,,
2822.176554,424.3159201,29.429151,3476.112692,333.2384428,2948.716873,,
2801.395724,257.3544308,29.400607,966.145004,330.548648,1868.289679,,
2808.905256,407.7444823,29.046986,4668.853747,331.4180314,3468.611691,,
2831.936143,418.1523394,29.027373,2355.850245,332.4003317,5010.115984,,
2842.030944,332.9874519,29.140452,1572.215732,328.3680083,3180.44132,,
2835.831004,633.1648914,29.042754,658.810335,320.5136959,13970.11684,,
2814.653085,1008.847403,28.978977,1973.997127,321.9321138,11595.91009,,
2809.139138,1238.876122,28.75434,4892.701038,333.7801688,23649.31581,,
2803.169774,745.4471127,28.967963,2868.619598,326.2448693,17113.90441,,
2769.077316,2112.302583,28.872987,2508.928665,313.7791783,7357.252783,,
2817.196053,919.0618334,29.158561,2671.442849,316.3728801,11623.67786,,
2829.507586,576.1201157,29.209536,1817.544563,309.7137561,2644.105377,,
2829.653627,813.2267692,28.85569,5859.573823,307.5138563,10701.06271,,
2848.153664,1271.09651,29.037391,6506.964681,312.6459478,16690.65448,,
2854.470173,1046.471451,29.340851,2703.317229,305.9460838,14367.33765,,
2852.390182,659.7922547,29.635926,2119.474555,296.0418666,9251.388507,,
2870.749935,641.7677678,29.722755,2459.945759,290.8522072,3307.627531,,
2884.180536,711.0659867,29.636486,3715.657051,288.2627942,2183.169021,,
2870.107271,652.8691383,29.550365,10337.49533,290.0911379,3732.828864,,
2854.711276,902.7803715,29.78153,4515.555566,292.4241569,2029.187655,,
2840.959178,734.2985961,29.421358,1972.924619,291.0066014,2114.88264,,
2810.349885,190.6111902,29.364631,702.541057,292.2601295,7191.589609,,
2795.454482,269.1281349,29.303962,380.463064,286.393845,1420.046747,,
2796.910168,532.2224749,29.368712,1563.23282,285.1216351,2990.478112,,
2794.467342,714.8655523,29.537068,2867.683107,288.461585,3491.594717,,
2810.775959,304.3770082,29.674797,2085.027282,287.6274427,3162.297841,,
2815.806373,272.6941246,29.843218,2866.07128,284.7162402,2725.92595,,
2824.194517,187.5410488,29.81589,3269.066967,282.6681844,1210.596446,,
2823.793237,118.0746521,29.864675,3517.845106,282.1596054,1230.562578,,
2818.155425,303.7009451,29.651338,2023.212897,281.5298784,4610.893593,,
2822.600738,247.8739823,29.485218,1726.641421,283.4756551,6892.731265,,
2801.519102,432.6339824,29.557512,2907.212639,278.533148,2479.342961,,
2815.969453,243.9579561,29.610506,2324.248485,277.5466045,1534.355405,,
2817.163435,518.3462012,29.727669,6363.483356,276.3115181,8350.916198,,
2821.00333,302.2568266,29.782848,2336.697911,272.6214671,789.8507621,,
2815.941477,392.3007955,29.71971,6695.312134,272.7030484,1529.627378,,
2812.056969,715.0243494,29.733872,6109.98948,269.3978362,5797.690486,,
2834.276538,278.9953214,29.806671,667.615859,272.3259526,6111.565377,,
2826.959626,581.473146,29.860449,3538.76318,274.0824346,7589.191657,,
2838.272547,514.5260071,30.028065,10213.62408,270.2044779,9781.872752,,
2839.56568,986.2679306,30.155153,3581.660045,265.9948214,11011.02839,,
2818.396871,428.4947709,30.075152,1906.249014,261.9980516,2407.166632,,
2805.409687,222.7528153,30.08811,3075.368606,261.2709344,1788.702282,,
2800.266196,245.7080202,29.894994,2107.473002,262.3144425,761.2588238,,
2795.417691,208.7809933,29.917148,1903.662751,262.0110607,900.9410422,,
2797.197895,161.278583,30.113495,2807.886704,262.7410964,1185.635335,,
2800.498577,358.5469764,30.194098,6253.498437,261.3879687,3106.375502,,
2780.306561,180.8488153,29.928707,6080.601493,261.8808094,1225.479115,,
2779.3881,245.2954236,30.033959,5217.443496,261.1002337,856.8842098,,
2789.376136,226.6678657,30.259373,3070.51069,260.2826998,309.8130954,,
